,DATE,RATE
3068,2013-09-25,2.5
3069,2013-09-26,2.5
3070,2013-09-27,2.5
3071,2013-09-28,2.5
3072,2013-09-29,2.5
3073,2013-09-30,2.5
3074,2013-10-01,2.5
3075,2013-10-02,2.49
3076,2013-10-03,2.49
3077,2013-10-04,2.48
3078,2013-10-05,2.48
3079,2013-10-06,2.48
3080,2013-10-07,2.5
3081,2013-10-08,2.49
3082,2013-10-09,2.49
3083,2013-10-10,2.49
3084,2013-10-11,2.49
3085,2013-10-12,2.49
3086,2013-10-13,2.49
3087,2013-10-14,2.49
3088,2013-10-15,2.49
3089,2013-10-16,2.49
3090,2013-10-17,2.49
3091,2013-10-18,2.5
3092,2013-10-19,2.5
3093,2013-10-20,2.5
3094,2013-10-21,2.49
3095,2013-10-22,2.5
3096,2013-10-23,2.5
3097,2013-10-24,2.5
3098,2013-10-25,2.52
3099,2013-10-26,2.52
3100,2013-10-27,2.52
3101,2013-10-28,2.52
3102,2013-10-29,2.52
3103,2013-10-30,2.51
3104,2013-10-31,2.52
3105,2013-11-01,2.48
3106,2013-11-02,2.48
3107,2013-11-03,2.48
3108,2013-11-04,2.48
3109,2013-11-05,2.51
3110,2013-11-06,2.49
3111,2013-11-07,2.5
3112,2013-11-08,2.5
3113,2013-11-09,2.5
3114,2013-11-10,2.5
3115,2013-11-11,2.5
3116,2013-11-12,2.5
3117,2013-11-13,2.5
3118,2013-11-14,2.5
3119,2013-11-15,2.5
3120,2013-11-16,2.5
3121,2013-11-17,2.5
3122,2013-11-18,2.5
3123,2013-11-19,2.5
3124,2013-11-20,2.5
3125,2013-11-21,2.5
3126,2013-11-22,2.5
3127,2013-11-23,2.5
3128,2013-11-24,2.5
3129,2013-11-25,2.5
3130,2013-11-26,2.49
3131,2013-11-27,2.49
3132,2013-11-28,2.49
3133,2013-11-29,2.5
3134,2013-11-30,2.5
3135,2013-12-01,2.5
3136,2013-12-02,2.49
3137,2013-12-03,2.49
3138,2013-12-04,2.48
3139,2013-12-05,2.49
3140,2013-12-06,2.49
3141,2013-12-07,2.49
3142,2013-12-08,2.49
3143,2013-12-09,2.5
3144,2013-12-10,2.5
3145,2013-12-11,2.49
3146,2013-12-12,2.49
3147,2013-12-13,2.49
3148,2013-12-14,2.49
3149,2013-12-15,2.49
3150,2013-12-16,2.49
3151,2013-12-17,2.49
3152,2013-12-18,2.49
3153,2013-12-19,2.5
3154,2013-12-20,2.51
3155,2013-12-21,2.51
3156,2013-12-22,2.51
3157,2013-12-23,2.52
3158,2013-12-24,2.52
3159,2013-12-25,2.52
3160,2013-12-26,2.51
3161,2013-12-27,2.5
3162,2013-12-28,2.5
3163,2013-12-29,2.5
3164,2013-12-30,2.51
3165,2013-12-31,2.52
3166,2014-01-01,2.52
3167,2014-01-02,2.5
3168,2014-01-03,2.5
3169,2014-01-04,2.5
3170,2014-01-05,2.5
3171,2014-01-06,2.48
3172,2014-01-07,2.5
3173,2014-01-08,2.49
3174,2014-01-09,2.49
3175,2014-01-10,2.5
3176,2014-01-11,2.5
3177,2014-01-12,2.5
3178,2014-01-13,2.49
3179,2014-01-14,2.49
3180,2014-01-15,2.49
3181,2014-01-16,2.49
3182,2014-01-17,2.49
3183,2014-01-18,2.49
3184,2014-01-19,2.49
3185,2014-01-20,2.49
3186,2014-01-21,2.49
3187,2014-01-22,2.5
3188,2014-01-23,2.5
3189,2014-01-24,2.5
3190,2014-01-25,2.5
3191,2014-01-26,2.5
3192,2014-01-27,2.52
3193,2014-01-28,2.52
3194,2014-01-29,2.51
3195,2014-01-30,2.51
3196,2014-01-31,2.51
3197,2014-02-01,2.51
3198,2014-02-02,2.51
3199,2014-02-03,2.47
3200,2014-02-04,2.48
3201,2014-02-05,2.48
3202,2014-02-06,2.49
3203,2014-02-07,2.49
3204,2014-02-08,2.49
3205,2014-02-09,2.49
3206,2014-02-10,2.49
3207,2014-02-11,2.49
3208,2014-02-12,2.49
3209,2014-02-13,2.49
3210,2014-02-14,2.49
3211,2014-02-15,2.49
3212,2014-02-16,2.49
3213,2014-02-17,2.49
3214,2014-02-18,2.49
3215,2014-02-19,2.49
3216,2014-02-20,2.49
3217,2014-02-21,2.49
3218,2014-02-22,2.49
3219,2014-02-23,2.49
3220,2014-02-24,2.49
3221,2014-02-25,2.49
3222,2014-02-26,2.47
3223,2014-02-27,2.48
3224,2014-02-28,2.49
3225,2014-03-01,2.49
3226,2014-03-02,2.49
3227,2014-03-03,2.49
3228,2014-03-04,2.5
3229,2014-03-05,2.49
3230,2014-03-06,2.49
3231,2014-03-07,2.49
3232,2014-03-08,2.49
3233,2014-03-09,2.49
3234,2014-03-10,2.48
3235,2014-03-11,2.48
3236,2014-03-12,2.48
3237,2014-03-13,2.48
3238,2014-03-14,2.47
3239,2014-03-15,2.47
3240,2014-03-16,2.47
3241,2014-03-17,2.48
3242,2014-03-18,2.47
3243,2014-03-19,2.46
3244,2014-03-20,2.46
3245,2014-03-21,2.45
3246,2014-03-22,2.45
3247,2014-03-23,2.45
3248,2014-03-24,2.46
3249,2014-03-25,2.48
3250,2014-03-26,2.48
3251,2014-03-27,2.48
3252,2014-03-28,2.48
3253,2014-03-29,2.48
3254,2014-03-30,2.48
3255,2014-03-31,2.49
3256,2014-04-01,2.48
3257,2014-04-02,2.48
3258,2014-04-03,2.48
3259,2014-04-04,2.48
3260,2014-04-05,2.48
3261,2014-04-06,2.48
3262,2014-04-07,2.49
3263,2014-04-08,2.51
3264,2014-04-09,2.5
3265,2014-04-10,2.48
3266,2014-04-11,2.48
3267,2014-04-12,2.48
3268,2014-04-13,2.48
3269,2014-04-14,2.48
3270,2014-04-15,2.48
3271,2014-04-16,2.48
3272,2014-04-17,2.48
3273,2014-04-18,2.48
3274,2014-04-19,2.48
3275,2014-04-20,2.48
3276,2014-04-21,2.49
3277,2014-04-22,2.5
3278,2014-04-23,2.49
3279,2014-04-24,2.49
3280,2014-04-25,2.5
3281,2014-04-26,2.5
3282,2014-04-27,2.5
3283,2014-04-28,2.49
3284,2014-04-29,2.49
3285,2014-04-30,2.5
3286,2014-05-01,2.5
3287,2014-05-02,2.5
3288,2014-05-03,2.5
3289,2014-05-04,2.5
3290,2014-05-05,2.5
3291,2014-05-06,2.5
3292,2014-05-07,2.48
3293,2014-05-08,2.49
3294,2014-05-09,2.48
3295,2014-05-10,2.48
3296,2014-05-11,2.48
3297,2014-05-12,2.49
3298,2014-05-13,2.49
3299,2014-05-14,2.5
3300,2014-05-15,2.49
3301,2014-05-16,2.49
3302,2014-05-17,2.49
3303,2014-05-18,2.49
3304,2014-05-19,2.49
3305,2014-05-20,2.49
3306,2014-05-21,2.49
3307,2014-05-22,2.49
3308,2014-05-23,2.49
3309,2014-05-24,2.49
3310,2014-05-25,2.49
3311,2014-05-26,2.49
3312,2014-05-27,2.48
3313,2014-05-28,2.48
3314,2014-05-29,2.49
3315,2014-05-30,2.49
3316,2014-05-31,2.49
3317,2014-06-01,2.49
3318,2014-06-02,2.48
3319,2014-06-03,2.48
3320,2014-06-04,2.48
3321,2014-06-05,2.48
3322,2014-06-06,2.48
3323,2014-06-07,2.48
3324,2014-06-08,2.48
3325,2014-06-09,2.48
3326,2014-06-10,2.49
3327,2014-06-11,2.49
3328,2014-06-12,2.48
3329,2014-06-13,2.48
3330,2014-06-14,2.48
3331,2014-06-15,2.48
3332,2014-06-16,2.48
3333,2014-06-17,2.47
3334,2014-06-18,2.48
3335,2014-06-19,2.48
3336,2014-06-20,2.48
3337,2014-06-21,2.48
3338,2014-06-22,2.48
3339,2014-06-23,2.48
3340,2014-06-24,2.48
3341,2014-06-25,2.49
3342,2014-06-26,2.49
3343,2014-06-27,2.48
3344,2014-06-28,2.48
3345,2014-06-29,2.48
3346,2014-06-30,2.49
3347,2014-07-01,2.48
3348,2014-07-02,2.48
3349,2014-07-03,2.48
3350,2014-07-04,2.48
3351,2014-07-05,2.48
3352,2014-07-06,2.48
3353,2014-07-07,2.48
3354,2014-07-08,2.48
3355,2014-07-09,2.5
3356,2014-07-10,2.48
3357,2014-07-11,2.48
3358,2014-07-12,2.48
3359,2014-07-13,2.48
3360,2014-07-14,2.48
3361,2014-07-15,2.48
3362,2014-07-16,2.48
3363,2014-07-17,2.49
3364,2014-07-18,2.48
3365,2014-07-19,2.48
3366,2014-07-20,2.48
3367,2014-07-21,2.48
3368,2014-07-22,2.48
3369,2014-07-23,2.49
3370,2014-07-24,2.49
3371,2014-07-25,2.49
3372,2014-07-26,2.49
3373,2014-07-27,2.49
3374,2014-07-28,2.5
3375,2014-07-29,2.5
3376,2014-07-30,2.5
3377,2014-07-31,2.49
3378,2014-08-01,2.48
3379,2014-08-02,2.48
3380,2014-08-03,2.48
3381,2014-08-04,2.48
3382,2014-08-05,2.48
3383,2014-08-06,2.49
3384,2014-08-07,2.49
3385,2014-08-08,2.49
3386,2014-08-09,2.49
3387,2014-08-10,2.49
3388,2014-08-11,2.48
3389,2014-08-12,2.49
3390,2014-08-13,2.49
3391,2014-08-14,2.24
3392,2014-08-15,2.24
3393,2014-08-16,2.24
3394,2014-08-17,2.24
3395,2014-08-18,2.24
3396,2014-08-19,2.24
3397,2014-08-20,2.23
3398,2014-08-21,2.23
3399,2014-08-22,2.23
3400,2014-08-23,2.23
3401,2014-08-24,2.23
3402,2014-08-25,2.24
3403,2014-08-26,2.23
3404,2014-08-27,2.23
3405,2014-08-28,2.23
3406,2014-08-29,2.24
3407,2014-08-30,2.24
3408,2014-08-31,2.24
3409,2014-09-01,2.23
3410,2014-09-02,2.23
3411,2014-09-03,2.24
3412,2014-09-04,2.25
3413,2014-09-05,2.25
3414,2014-09-06,2.25
3415,2014-09-07,2.25
3416,2014-09-08,2.25
3417,2014-09-09,2.25
3418,2014-09-10,2.25
3419,2014-09-11,2.23
3420,2014-09-12,2.23
3421,2014-09-13,2.23
3422,2014-09-14,2.23
3423,2014-09-15,2.23
3424,2014-09-16,2.23
3425,2014-09-17,2.23
3426,2014-09-18,2.23
3427,2014-09-19,2.23
3428,2014-09-20,2.23
3429,2014-09-21,2.23
3430,2014-09-22,2.23
3431,2014-09-23,2.23
3432,2014-09-24,2.24
3433,2014-09-25,2.24
3434,2014-09-26,2.23
3435,2014-09-27,2.23
3436,2014-09-28,2.23
3437,2014-09-29,2.24
3438,2014-09-30,2.24
3439,2014-10-01,2.24
3440,2014-10-02,2.23
3441,2014-10-03,2.23
3442,2014-10-04,2.23
3443,2014-10-05,2.23
3444,2014-10-06,2.23
3445,2014-10-07,2.23
3446,2014-10-08,2.23
3447,2014-10-09,2.23
3448,2014-10-10,2.23
3449,2014-10-11,2.23
3450,2014-10-12,2.23
3451,2014-10-13,2.23
3452,2014-10-14,2.23
3453,2014-10-15,1.99
3454,2014-10-16,1.98
3455,2014-10-17,1.98
3456,2014-10-18,1.98
3457,2014-10-19,1.98
3458,2014-10-20,1.98
3459,2014-10-21,1.98
3460,2014-10-22,1.98
3461,2014-10-23,1.99
3462,2014-10-24,1.98
3463,2014-10-25,1.98
3464,2014-10-26,1.98
3465,2014-10-27,1.98
3466,2014-10-28,1.98
3467,2014-10-29,1.98
3468,2014-10-30,1.98
3469,2014-10-31,1.97
3470,2014-11-01,1.97
3471,2014-11-02,1.97
3472,2014-11-03,1.98
3473,2014-11-04,1.96
3474,2014-11-05,1.97
3475,2014-11-06,1.98
3476,2014-11-07,1.98
3477,2014-11-08,1.98
3478,2014-11-09,1.98
3479,2014-11-10,1.98
3480,2014-11-11,1.98
3481,2014-11-12,1.98
3482,2014-11-13,1.98
3483,2014-11-14,1.98
3484,2014-11-15,1.98
3485,2014-11-16,1.98
3486,2014-11-17,1.98
3487,2014-11-18,1.98
3488,2014-11-19,1.98
3489,2014-11-20,1.98
3490,2014-11-21,1.98
3491,2014-11-22,1.98
3492,2014-11-23,1.98
3493,2014-11-24,1.98
3494,2014-11-25,1.99
3495,2014-11-26,1.98
3496,2014-11-27,1.99
3497,2014-11-28,1.99
3498,2014-11-29,1.99
3499,2014-11-30,1.99
3500,2014-12-01,1.99
3501,2014-12-02,1.98
3502,2014-12-03,1.98
3503,2014-12-04,1.98
3504,2014-12-05,1.98
3505,2014-12-06,1.98
3506,2014-12-07,1.98
3507,2014-12-08,1.99
3508,2014-12-09,2.01
3509,2014-12-10,1.99
3510,2014-12-11,1.98
3511,2014-12-12,1.98
3512,2014-12-13,1.98
3513,2014-12-14,1.98
3514,2014-12-15,2.0
3515,2014-12-16,1.99
3516,2014-12-17,1.98
3517,2014-12-18,1.98
3518,2014-12-19,1.98
3519,2014-12-20,1.98
3520,2014-12-21,1.98
3521,2014-12-22,1.99
3522,2014-12-23,1.99
3523,2014-12-24,1.99
3524,2014-12-25,1.99
3525,2014-12-26,1.99
3526,2014-12-27,1.99
3527,2014-12-28,1.99
3528,2014-12-29,1.99
3529,2014-12-30,2.01
3530,2014-12-31,2.03
3531,2015-01-01,2.03
3532,2015-01-02,2.01
3533,2015-01-03,2.01
3534,2015-01-04,2.01
3535,2015-01-05,2.0
3536,2015-01-06,1.98
3537,2015-01-07,1.99
3538,2015-01-08,1.99
3539,2015-01-09,1.98
3540,2015-01-10,1.98
3541,2015-01-11,1.98
3542,2015-01-12,1.99
3543,2015-01-13,1.99
3544,2015-01-14,1.99
3545,2015-01-15,1.99
3546,2015-01-16,1.98
3547,2015-01-17,1.98
3548,2015-01-18,1.98
3549,2015-01-19,1.98
3550,2015-01-20,1.98
3551,2015-01-21,1.98
3552,2015-01-22,1.99
3553,2015-01-23,1.99
3554,2015-01-24,1.99
3555,2015-01-25,1.99
3556,2015-01-26,1.99
3557,2015-01-27,1.99
3558,2015-01-28,1.99
3559,2015-01-29,1.99
3560,2015-01-30,2.0
3561,2015-01-31,2.0
3562,2015-02-01,2.0
3563,2015-02-02,1.99
3564,2015-02-03,1.99
3565,2015-02-04,1.99
3566,2015-02-05,1.98
3567,2015-02-06,1.99
3568,2015-02-07,1.99
3569,2015-02-08,1.99
3570,2015-02-09,1.98
3571,2015-02-10,2.0
3572,2015-02-11,1.99
3573,2015-02-12,1.98
3574,2015-02-13,1.98
3575,2015-02-14,1.98
3576,2015-02-15,1.98
3577,2015-02-16,1.99
3578,2015-02-17,1.98
3579,2015-02-18,1.98
3580,2015-02-19,1.98
3581,2015-02-20,1.98
3582,2015-02-21,1.98
3583,2015-02-22,1.98
3584,2015-02-23,1.98
3585,2015-02-24,1.98
3586,2015-02-25,1.98
3587,2015-02-26,1.98
3588,2015-02-27,1.99
3589,2015-02-28,1.99
3590,2015-03-01,1.99
3591,2015-03-02,1.98
3592,2015-03-03,1.98
3593,2015-03-04,1.98
3594,2015-03-05,1.98
3595,2015-03-06,1.98
3596,2015-03-07,1.98
3597,2015-03-08,1.98
3598,2015-03-09,1.98
3599,2015-03-10,1.99
3600,2015-03-11,1.98
3601,2015-03-12,1.74
3602,2015-03-13,1.73
3603,2015-03-14,1.73
3604,2015-03-15,1.73
3605,2015-03-16,1.73
3606,2015-03-17,1.74
3607,2015-03-18,1.74
3608,2015-03-19,1.74
3609,2015-03-20,1.74
3610,2015-03-21,1.74
3611,2015-03-22,1.74
3612,2015-03-23,1.73
3613,2015-03-24,1.74
3614,2015-03-25,1.74
3615,2015-03-26,1.74
3616,2015-03-27,1.74
3617,2015-03-28,1.74
3618,2015-03-29,1.74
3619,2015-03-30,1.74
3620,2015-03-31,1.74
3621,2015-04-01,1.74
3622,2015-04-02,1.73
3623,2015-04-03,1.72
3624,2015-04-04,1.72
3625,2015-04-05,1.72
3626,2015-04-06,1.72
3627,2015-04-07,1.72
3628,2015-04-08,1.73
3629,2015-04-09,1.73
3630,2015-04-10,1.74
3631,2015-04-11,1.74
3632,2015-04-12,1.74
3633,2015-04-13,1.73
3634,2015-04-14,1.73
3635,2015-04-15,1.73
3636,2015-04-16,1.73
3637,2015-04-17,1.73
3638,2015-04-18,1.73
3639,2015-04-19,1.73
3640,2015-04-20,1.73
3641,2015-04-21,1.73
3642,2015-04-22,1.73
3643,2015-04-23,1.73
3644,2015-04-24,1.74
3645,2015-04-25,1.74
3646,2015-04-26,1.74
3647,2015-04-27,1.74
3648,2015-04-28,1.74
3649,2015-04-29,1.74
3650,2015-04-30,1.74
3651,2015-05-01,1.74
3652,2015-05-02,1.74
3653,2015-05-03,1.74
3654,2015-05-04,1.74
3655,2015-05-05,1.74
3656,2015-05-06,1.73
3657,2015-05-07,1.73
3658,2015-05-08,1.73
3659,2015-05-09,1.73
3660,2015-05-10,1.73
3661,2015-05-11,1.73
3662,2015-05-12,1.73
3663,2015-05-13,1.74
3664,2015-05-14,1.73
3665,2015-05-15,1.74
3666,2015-05-16,1.74
3667,2015-05-17,1.74
3668,2015-05-18,1.74
3669,2015-05-19,1.74
3670,2015-05-20,1.74
3671,2015-05-21,1.74
3672,2015-05-22,1.74
3673,2015-05-23,1.74
3674,2015-05-24,1.74
3675,2015-05-25,1.74
3676,2015-05-26,1.74
3677,2015-05-27,1.74
3678,2015-05-28,1.74
3679,2015-05-29,1.74
3680,2015-05-30,1.74
3681,2015-05-31,1.74
3682,2015-06-01,1.74
3683,2015-06-02,1.73
3684,2015-06-03,1.73
3685,2015-06-04,1.73
3686,2015-06-05,1.73
3687,2015-06-06,1.73
3688,2015-06-07,1.73
3689,2015-06-08,1.72
3690,2015-06-09,1.73
3691,2015-06-10,1.74
3692,2015-06-11,1.49
3693,2015-06-12,1.48
3694,2015-06-13,1.48
3695,2015-06-14,1.48
3696,2015-06-15,1.49
3697,2015-06-16,1.48
3698,2015-06-17,1.49
3699,2015-06-18,1.49
3700,2015-06-19,1.49
3701,2015-06-20,1.49
3702,2015-06-21,1.49
3703,2015-06-22,1.49
3704,2015-06-23,1.49
3705,2015-06-24,1.5
3706,2015-06-25,1.5
3707,2015-06-26,1.5
3708,2015-06-27,1.5
3709,2015-06-28,1.5
3710,2015-06-29,1.49
3711,2015-06-30,1.5
3712,2015-07-01,1.49
3713,2015-07-02,1.48
3714,2015-07-03,1.48
3715,2015-07-04,1.48
3716,2015-07-05,1.48
3717,2015-07-06,1.48
3718,2015-07-07,1.5
3719,2015-07-08,1.48
3720,2015-07-09,1.48
3721,2015-07-10,1.48
3722,2015-07-11,1.48
3723,2015-07-12,1.48
3724,2015-07-13,1.48
3725,2015-07-14,1.49
3726,2015-07-15,1.48
3727,2015-07-16,1.48
3728,2015-07-17,1.48
3729,2015-07-18,1.48
3730,2015-07-19,1.48
3731,2015-07-20,1.47
3732,2015-07-21,1.47
3733,2015-07-22,1.47
3734,2015-07-23,1.48
3735,2015-07-24,1.49
3736,2015-07-25,1.49
3737,2015-07-26,1.49
3738,2015-07-27,1.49
3739,2015-07-28,1.49
3740,2015-07-29,1.49
3741,2015-07-30,1.49
3742,2015-07-31,1.5
3743,2015-08-01,1.5
3744,2015-08-02,1.5
3745,2015-08-03,1.48
3746,2015-08-04,1.49
3747,2015-08-05,1.48
3748,2015-08-06,1.49
3749,2015-08-07,1.49
3750,2015-08-08,1.49
3751,2015-08-09,1.49
3752,2015-08-10,1.49
3753,2015-08-11,1.49
3754,2015-08-12,1.49
3755,2015-08-13,1.49
3756,2015-08-14,1.49
3757,2015-08-15,1.49
3758,2015-08-16,1.49
3759,2015-08-17,1.49
3760,2015-08-18,1.49
3761,2015-08-19,1.49
3762,2015-08-20,1.49
3763,2015-08-21,1.49
3764,2015-08-22,1.49
3765,2015-08-23,1.49
3766,2015-08-24,1.5
3767,2015-08-25,1.5
3768,2015-08-26,1.5
3769,2015-08-27,1.5
3770,2015-08-28,1.51
3771,2015-08-29,1.51
3772,2015-08-30,1.51
3773,2015-08-31,1.52
3774,2015-09-01,1.49
3775,2015-09-02,1.48
3776,2015-09-03,1.47
3777,2015-09-04,1.45
3778,2015-09-05,1.45
3779,2015-09-06,1.45
3780,2015-09-07,1.47
3781,2015-09-08,1.49
3782,2015-09-09,1.48
3783,2015-09-10,1.49
3784,2015-09-11,1.49
3785,2015-09-12,1.49
3786,2015-09-13,1.49
3787,2015-09-14,1.49
3788,2015-09-15,1.49
3789,2015-09-16,1.48
3790,2015-09-17,1.48
3791,2015-09-18,1.48
3792,2015-09-19,1.48
3793,2015-09-20,1.48
3794,2015-09-21,1.48
3795,2015-09-22,1.48
3796,2015-09-23,1.48
3797,2015-09-24,1.49
3798,2015-09-25,1.47
3799,2015-09-26,1.47
3800,2015-09-27,1.47
3801,2015-09-28,1.47
3802,2015-09-29,1.47
3803,2015-09-30,1.49
3804,2015-10-01,1.47
3805,2015-10-02,1.46
3806,2015-10-03,1.46
3807,2015-10-04,1.46
3808,2015-10-05,1.47
3809,2015-10-06,1.5
3810,2015-10-07,1.49
3811,2015-10-08,1.48
3812,2015-10-09,1.48
3813,2015-10-10,1.48
3814,2015-10-11,1.48
3815,2015-10-12,1.48
3816,2015-10-13,1.48
3817,2015-10-14,1.48
3818,2015-10-15,1.48
3819,2015-10-16,1.49
3820,2015-10-17,1.49
3821,2015-10-18,1.49
3822,2015-10-19,1.49
3823,2015-10-20,1.49
3824,2015-10-21,1.49
3825,2015-10-22,1.49
3826,2015-10-23,1.49
3827,2015-10-24,1.49
3828,2015-10-25,1.49
3829,2015-10-26,1.48
3830,2015-10-27,1.48
3831,2015-10-28,1.48
3832,2015-10-29,1.48
3833,2015-10-30,1.5
3834,2015-10-31,1.5
3835,2015-11-01,1.5
3836,2015-11-02,1.5
3837,2015-11-03,1.5
3838,2015-11-04,1.5
3839,2015-11-05,1.49
3840,2015-11-06,1.49
3841,2015-11-07,1.49
3842,2015-11-08,1.49
3843,2015-11-09,1.5
3844,2015-11-10,1.49
3845,2015-11-11,1.49
3846,2015-11-12,1.5
3847,2015-11-13,1.49
3848,2015-11-14,1.49
3849,2015-11-15,1.49
3850,2015-11-16,1.49
3851,2015-11-17,1.49
3852,2015-11-18,1.49
3853,2015-11-19,1.49
3854,2015-11-20,1.49
3855,2015-11-21,1.49
3856,2015-11-22,1.49
3857,2015-11-23,1.49
3858,2015-11-24,1.49
3859,2015-11-25,1.5
3860,2015-11-26,1.49
3861,2015-11-27,1.49
3862,2015-11-28,1.49
3863,2015-11-29,1.49
3864,2015-11-30,1.5
3865,2015-12-01,1.48
3866,2015-12-02,1.44
3867,2015-12-03,1.45
3868,2015-12-04,1.4
3869,2015-12-05,1.4
3870,2015-12-06,1.4
3871,2015-12-07,1.44
3872,2015-12-08,1.46
3873,2015-12-09,1.46
3874,2015-12-10,1.48
3875,2015-12-11,1.48
3876,2015-12-12,1.48
3877,2015-12-13,1.48
3878,2015-12-14,1.48
3879,2015-12-15,1.46
3880,2015-12-16,1.46
3881,2015-12-17,1.46
3882,2015-12-18,1.48
3883,2015-12-19,1.48
3884,2015-12-20,1.48
3885,2015-12-21,1.48
3886,2015-12-22,1.48
3887,2015-12-23,1.49
3888,2015-12-24,1.49
3889,2015-12-25,1.49
3890,2015-12-26,1.49
3891,2015-12-27,1.49
3892,2015-12-28,1.49
3893,2015-12-29,1.49
3894,2015-12-30,1.49
3895,2015-12-31,1.52
3896,2016-01-01,1.52
3897,2016-01-02,1.52
3898,2016-01-03,1.52
3899,2016-01-04,1.48
3900,2016-01-05,1.49
3901,2016-01-06,1.49
3902,2016-01-07,1.49
3903,2016-01-08,1.49
3904,2016-01-09,1.49
3905,2016-01-10,1.49
3906,2016-01-11,1.49
3907,2016-01-12,1.5
3908,2016-01-13,1.5
3909,2016-01-14,1.49
3910,2016-01-15,1.5
3911,2016-01-16,1.5
3912,2016-01-17,1.5
3913,2016-01-18,1.5
3914,2016-01-19,1.48
3915,2016-01-20,1.49
3916,2016-01-21,1.49
3917,2016-01-22,1.48
3918,2016-01-23,1.48
3919,2016-01-24,1.48
3920,2016-01-25,1.48
3921,2016-01-26,1.48
3922,2016-01-27,1.48
3923,2016-01-28,1.48
3924,2016-01-29,1.5
3925,2016-01-30,1.5
3926,2016-01-31,1.5
3927,2016-02-01,1.49
3928,2016-02-02,1.49
3929,2016-02-03,1.49
3930,2016-02-04,1.51
3931,2016-02-05,1.47
3932,2016-02-06,1.47
3933,2016-02-07,1.47
3934,2016-02-08,1.47
3935,2016-02-09,1.47
3936,2016-02-10,1.47
3937,2016-02-11,1.49
3938,2016-02-12,1.48
3939,2016-02-13,1.48
3940,2016-02-14,1.48
3941,2016-02-15,1.48
3942,2016-02-16,1.47
3943,2016-02-17,1.48
3944,2016-02-18,1.48
3945,2016-02-19,1.47
3946,2016-02-20,1.47
3947,2016-02-21,1.47
3948,2016-02-22,1.48
3949,2016-02-23,1.49
3950,2016-02-24,1.49
3951,2016-02-25,1.49
3952,2016-02-26,1.5
3953,2016-02-27,1.5
3954,2016-02-28,1.5
3955,2016-02-29,1.52
3956,2016-03-01,1.52
3957,2016-03-02,1.5
3958,2016-03-03,1.49
3959,2016-03-04,1.49
3960,2016-03-05,1.49
3961,2016-03-06,1.49
3962,2016-03-07,1.49
3963,2016-03-08,1.49
3964,2016-03-09,1.48
3965,2016-03-10,1.5
3966,2016-03-11,1.48
3967,2016-03-12,1.48
3968,2016-03-13,1.48
3969,2016-03-14,1.48
3970,2016-03-15,1.48
3971,2016-03-16,1.48
3972,2016-03-17,1.48
3973,2016-03-18,1.49
3974,2016-03-19,1.49
3975,2016-03-20,1.49
3976,2016-03-21,1.49
3977,2016-03-22,1.49
3978,2016-03-23,1.49
3979,2016-03-24,1.49
3980,2016-03-25,1.49
3981,2016-03-26,1.49
3982,2016-03-27,1.49
3983,2016-03-28,1.49
3984,2016-03-29,1.49
3985,2016-03-30,1.51
3986,2016-03-31,1.53
3987,2016-04-01,1.5
3988,2016-04-02,1.5
3989,2016-04-03,1.5
3990,2016-04-04,1.46
3991,2016-04-05,1.49
3992,2016-04-06,1.48
3993,2016-04-07,1.48
3994,2016-04-08,1.48
3995,2016-04-09,1.48
3996,2016-04-10,1.48
3997,2016-04-11,1.48
3998,2016-04-12,1.48
3999,2016-04-13,1.48
4000,2016-04-14,1.49
4001,2016-04-15,1.48
4002,2016-04-16,1.48
4003,2016-04-17,1.48
4004,2016-04-18,1.49
4005,2016-04-19,1.48
4006,2016-04-20,1.49
4007,2016-04-21,1.48
4008,2016-04-22,1.48
4009,2016-04-23,1.48
4010,2016-04-24,1.48
4011,2016-04-25,1.49
4012,2016-04-26,1.49
4013,2016-04-27,1.48
4014,2016-04-28,1.48
4015,2016-04-29,1.5
4016,2016-04-30,1.5
4017,2016-05-01,1.5
4018,2016-05-02,1.48
4019,2016-05-03,1.48
4020,2016-05-04,1.48
4021,2016-05-05,1.48
4022,2016-05-06,1.48
4023,2016-05-07,1.48
4024,2016-05-08,1.48
4025,2016-05-09,1.48
4026,2016-05-10,1.5
4027,2016-05-11,1.54
4028,2016-05-12,1.49
4029,2016-05-13,1.49
4030,2016-05-14,1.49
4031,2016-05-15,1.49
4032,2016-05-16,1.49
4033,2016-05-17,1.49
4034,2016-05-18,1.49
4035,2016-05-19,1.49
4036,2016-05-20,1.49
4037,2016-05-21,1.49
4038,2016-05-22,1.49
4039,2016-05-23,1.49
4040,2016-05-24,1.49
4041,2016-05-25,1.49
4042,2016-05-26,1.49
4043,2016-05-27,1.48
4044,2016-05-28,1.48
4045,2016-05-29,1.48
4046,2016-05-30,1.48
4047,2016-05-31,1.48
4048,2016-06-01,1.48
4049,2016-06-02,1.49
4050,2016-06-03,1.47
4051,2016-06-04,1.47
4052,2016-06-05,1.47
4053,2016-06-06,1.47
4054,2016-06-07,1.49
4055,2016-06-08,1.48
4056,2016-06-09,1.24
4057,2016-06-10,1.24
4058,2016-06-11,1.24
4059,2016-06-12,1.24
4060,2016-06-13,1.24
4061,2016-06-14,1.24
4062,2016-06-15,1.24
4063,2016-06-16,1.24
4064,2016-06-17,1.24
4065,2016-06-18,1.24
4066,2016-06-19,1.24
